"code","iso","country","CDG.raw.1750","CDG.raw.1751","CDG.raw.1752","CDG.raw.1753","CDG.raw.1754","CDG.raw.1755","CDG.raw.1756","CDG.raw.1757","CDG.raw.1758","CDG.raw.1759","CDG.raw.1760","CDG.raw.1761","CDG.raw.1762","CDG.raw.1763","CDG.raw.1764","CDG.raw.1765","CDG.raw.1766","CDG.raw.1767","CDG.raw.1768","CDG.raw.1769","CDG.raw.1770","CDG.raw.1771","CDG.raw.1772","CDG.raw.1773","CDG.raw.1774","CDG.raw.1775","CDG.raw.1776","CDG.raw.1777","CDG.raw.1778","CDG.raw.1779","CDG.raw.1780","CDG.raw.1781","CDG.raw.1782","CDG.raw.1783","CDG.raw.1784","CDG.raw.1785","CDG.raw.1786","CDG.raw.1787","CDG.raw.1788","CDG.raw.1789","CDG.raw.1790","CDG.raw.1791","CDG.raw.1792","CDG.raw.1793","CDG.raw.1794","CDG.raw.1795","CDG.raw.1796","CDG.raw.1797","CDG.raw.1798","CDG.raw.1799","CDG.raw.1800","CDG.raw.1801","CDG.raw.1802","CDG.raw.1803","CDG.raw.1804","CDG.raw.1805","CDG.raw.1806","CDG.raw.1807","CDG.raw.1808","CDG.raw.1809","CDG.raw.1810","CDG.raw.1811","CDG.raw.1812","CDG.raw.1813","CDG.raw.1814","CDG.raw.1815","CDG.raw.1816","CDG.raw.1817","CDG.raw.1818","CDG.raw.1819","CDG.raw.1820","CDG.raw.1821","CDG.raw.1822","CDG.raw.1823","CDG.raw.1824","CDG.raw.1825","CDG.raw.1826","CDG.raw.1827","CDG.raw.1828","CDG.raw.1829","CDG.raw.1830","CDG.raw.1831","CDG.raw.1832","CDG.raw.1833","CDG.raw.1834","CDG.raw.1835","CDG.raw.1836","CDG.raw.1837","CDG.raw.1838","CDG.raw.1839","CDG.raw.1840","CDG.raw.1841","CDG.raw.1842","CDG.raw.1843","CDG.raw.1844","CDG.raw.1845","CDG.raw.1846","CDG.raw.1847","CDG.raw.1848","CDG.raw.1849","CDG.raw.1850","CDG.raw.1851","CDG.raw.1852","CDG.raw.1853","CDG.raw.1854","CDG.raw.1855","CDG.raw.1856","CDG.raw.1857","CDG.raw.1858","CDG.raw.1859","CDG.raw.1860","CDG.raw.1861","CDG.raw.1862","CDG.raw.1863","CDG.raw.1864","CDG.raw.1865","CDG.raw.1866","CDG.raw.1867","CDG.raw.1868","CDG.raw.1869","CDG.raw.1870","CDG.raw.1871","CDG.raw.1872","CDG.raw.1873","CDG.raw.1874","CDG.raw.1875","CDG.raw.1876","CDG.raw.1877","CDG.raw.1878","CDG.raw.1879","CDG.raw.1880","CDG.raw.1881","CDG.raw.1882","CDG.raw.1883","CDG.raw.1884","CDG.raw.1885","CDG.raw.1886","CDG.raw.1887","CDG.raw.1888","CDG.raw.1889","CDG.raw.1890","CDG.raw.1891","CDG.raw.1892","CDG.raw.1893","CDG.raw.1894","CDG.raw.1895","CDG.raw.1896","CDG.raw.1897","CDG.raw.1898","CDG.raw.1899","CDG.raw.1900","CDG.raw.1901","CDG.raw.1902","CDG.raw.1903","CDG.raw.1904","CDG.raw.1905","CDG.raw.1906","CDG.raw.1907","CDG.raw.1908","CDG.raw.1909","CDG.raw.1910","CDG.raw.1911","CDG.raw.1912","CDG.raw.1913","CDG.raw.1914","CDG.raw.1915","CDG.raw.1916","CDG.raw.1917","CDG.raw.1918","CDG.raw.1919","CDG.raw.1920","CDG.raw.1921","CDG.raw.1922","CDG.raw.1923","CDG.raw.1924","CDG.raw.1925","CDG.raw.1926","CDG.raw.1927","CDG.raw.1928","CDG.raw.1929","CDG.raw.1930","CDG.raw.1931","CDG.raw.1932","CDG.raw.1933","CDG.raw.1934","CDG.raw.1935","CDG.raw.1936","CDG.raw.1937","CDG.raw.1938","CDG.raw.1939","CDG.raw.1940","CDG.raw.1941","CDG.raw.1942","CDG.raw.1943","CDG.raw.1944","CDG.raw.1945","CDG.raw.1946","CDG.raw.1947","CDG.raw.1948","CDG.raw.1949","CDG.raw.1950","CDG.raw.1951","CDG.raw.1952","CDG.raw.1953","CDG.raw.1954","CDG.raw.1955","CDG.raw.1956","CDG.raw.1957","CDG.raw.1958","CDG.raw.1959","CDG.raw.1960","CDG.raw.1961","CDG.raw.1962","CDG.raw.1963","CDG.raw.1964","CDG.raw.1965","CDG.raw.1966","CDG.raw.1967","CDG.raw.1968","CDG.raw.1969","CDG.raw.1970","CDG.raw.1971","CDG.raw.1972","CDG.raw.1973","CDG.raw.1974","CDG.raw.1975","CDG.raw.1976","CDG.raw.1977","CDG.raw.1978","CDG.raw.1979","CDG.raw.1980","CDG.raw.1981","CDG.raw.1982","CDG.raw.1983","CDG.raw.1984","CDG.raw.1985","CDG.raw.1986","CDG.raw.1987","CDG.raw.1988","CDG.raw.1989","CDG.raw.1990","CDG.raw.1991","CDG.raw.1992","CDG.raw.1993","CDG.raw.1994","CDG.raw.1995","CDG.raw.1996","CDG.raw.1997","CDG.raw.1998","CDG.raw.1999","CDG.raw.2000","CDG.raw.2001","CDG.raw.2002","CDG.raw.2003","CDG.raw.2004","CDG.raw.2005","CDG.raw.2006","CDG.raw.2007","CDG.raw.2008","CDG.raw.2009","CDG.raw.2010","CDG.raw.2011","CDG.raw.2012","CDG.raw.2013","CDG.raw.2014","CDG.raw.2015","CDG.raw.2016","CDG.raw.2017","CDG.raw.2018","CDG.raw.2019","CDG.raw.2020","CDG.raw.2021"
662,"LCA","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,11.1,7.41,11.1,7.42,11.1,11.2,11.2,11.2,11.2,14.9,18.7,18.7,22.4,22.5,26.2,30,33.8,37.6,63.9,67.4,71,78.4,82.2,74.9,78.7,86,71.5,101,152,115,97,116,105,116,131,134,149,167,168,164,171,153,234,260,312,327,309,296,336,351,351,292,373,373,340,370,297,303,333,369,336,333,311,352,363,337,355,366,378,334,374
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,3.71,11.2,7.44,7.45,7.46,7.47,7.47,11.2,11.2,11.2,11.3,11.3,15,18.8,15.1,18.8,18.9,22.7,30.2,30.4,30.4,37.7,41.5,34.2,34.3,34.3,34.4,38.1,30.8,38.1,38.2,41.9,49.3,67.6,67.8,67.8,78.8,67.8,78.6,82,85.7,85.7,104,122,130,133,133,163,167,148,181,189,200,222,222,218,262,193,314,222,200,256,212,278,216,256,260,267,276,243,272
882,"WSM","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,3.71,7.43,7.44,11.2,11.2,11.2,15,11.2,15,15,18.8,18.8,22.6,26.4,30.3,26.5,26.5,30.4,30.4,30.5,37.8,37.8,37.9,34.2,59.9,48.8,81.8,108,96.6,100,104,115,115,115,115,115,115,115,122,104,108,111,111,115,119,126,130,133,137,145,148,148,155,152,163,167,174,181,189,188,203,199,199,211,236,247,259,273,298,296,299
674,"SMR","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106,0.243,0.446,0.388,0.583,0.462,0.536,0.534,0.616,0.68,0.973,0.838,1.08,1.01,1.09,1.11,1.49,1.38,1.37,1.58,1.84,2.16,2.28,2.41,2.67,3.04,3.02,3.69,3.96,4.09,4.43,3.99,3.95,3.82,4.74,4.37,4.15,4.33,4.5,4.93,5.05,4.91,5.45,5.56,5.88,6.48,7.66,8.28,8.45,9.33,9.35,9.64,10.1,10.9,9.89,8.63,8.54,5.85,6.89,6.76,6.49,7.95,9.33,9.74,11.7,11.2,13,14.7,13.9,16,14.4,12.4,10.2,11.1,14.4,16.5,11.6,16.4,16.3,16.8,17.8,15.6,15.2,2.59,1.3,1.58,8.05,13.4,12.9,14.4,15.1,17.7,18.4,20.3,23.6,26.6,30.3,31.6,31.8,34.2,39.7,45.2,53.1,59.8,63.8,68.8,77.7,85.1,90.5,98,113,119,125,134,136,130,140,137,146,154,156,154,151,149,154,157,156,165,170,179,183,188,189,188,188,202,202,207,215,218,224,226,228,238,242,245,244,243,237,214,219,216,203,183,170,177,175,174,172,168,149,158
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,3.71,3.72,3.72,3.73,7.46,11.2,7.48,7.49,11.2,11.3,11.3,7.52,11.3,11.3,11.3,11.3,15.1,15.1,15.1,11.4,11.5,15.1,18.8,18.8,29.8,29.8,33.4,33.5,40.8,44.5,48.2,55.5,51.8,55.5,51.9,52,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,52,59.4,66.6,74.1,77.8,85.1,85.2,85.2,92.5,99.9,104,115,115,115,115,122,126,120,121,114,124
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,79.8,639,5140,6680,5630,5920,6200,10100,27200,77200,81900,54300,55300,15400,7050,3950,1390,3590,6090,4660,5960,6980,5120,7350,9730,16900,18700,18600,10800,16500,17300,22000,28800,47000,61600,72500,97600,101000,85700,104000,121000,119000,149000,172000,178000,143000,144000,158000,179000,211000,198000,211000,212000,208000,301000,317000,347000,323000,247000,270000,228000,222000,238000,312000,318000,348000,350000,421000,426000,462000,420000,467000,504000,563000,549000,615000,595000,658000,701000,624000,640000,640000,620000,611000,621000
686,"SEN","Senegal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,340,216,271,287,343,386,442,481,360,394,843,829,830,879,944,1740,1760,717,113,503,1340,1390,1490,1590,1890,2620,1810,2290,2680,2950,3400,3340,3090,2670,3350,2710,2700,2480,2770,3730,3210,3450,3500,3620,3910,3510,3750,3270,3440,3730,4000,4370,4570,5010,5320,5620,4510,4950,4840,4810,7410,7950,7490,7980,8930,9980,10200,9740,10900,11700,11800,12500
688,"SRB","Serbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,5.24,8.92,13.1,17.7,23.1,29.7,37.1,45,53.1,61.9,68.6,122,232,232,259,201,305,356,482,526,493,535,571,619,741,754,812,834,825,893,916,2510,2460,2330,2160,1990,1860,1800,2390,2550,3610,3940,4040,4410,4280,4880,5380,5990,5560,5120,4620,4270,4470,4690,4590,5170,5050,5310,6220,4660,1720,163,16.2,3090,6100,8420,9520,10900,9870,9330,9500,9140,11000,12700,14500,15700,15400,17600,19000,20000,20400,22500,25300,25300,24400,23300,24100,24400,37300,40400,38300,41300,41900,44500,46400,44600,41000,43800,43000,53000,47400,52500,56300,57700,59600,58600,60000,60000,58600,38500,45600,39600,38600,40400,47500,51200,53700,37100,46400,50800,53800,57100,61700,53100,62700,61200,60800,55200,55600,59200,53300,54200,45500,53400,55300,54800,55300,55400,53700,42300
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31,8.36,8.41,8.46,8.51,8.56,8.61,30.8,34.5,45.6,49.3,56.7,60.3,82,85.7,78.2,122,96.7,100,85.7,100,100,152,167,204,202,238,152,174,174,185,203,200,236,343,434,511,574,637,541,551,740,692,736,644,695,527,446,329,425,333,491,484,597,590,521,530,538,559
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,95.9,180,170,129,185,181,394,208,242,728,295,332,378,312,289,309,260,373,1120,874,819,695,556,538,542,468,530,728,696,626,711,572,708,634,683,695,523,483,399,560,624,472,476,501,270,314,245,278,169,411,441,556,593,580,489,644,546,565,566,606,776,893,1070,1170,938,963,971,1200,1220,1240,1340
702,"SGP","Singapore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,3040,3700,3740,4050,4360,4430,1780,2370,1860,1450,2180,2620,3450,3770,2550,500,2970,5420,7290,18000,16500,21900,20900,21600,24100,29600,27900,32700,35600,30700,26000,28700,33700,32200,33800,35500,33300,36900,42600,45300,46100,49300,51500,62100,42600,50200,59000,49900,51700,51300,52800,51000,53700,51800,41400,47900,52800,62300,95300,63300,37000,54800,63300,64900,72100,48500,48800,47700,46500,45200,45900
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,213,362,510,658,806,954,1100,1250,1400,1540,1690,1840,1980,2130,2280,3930,4130,4330,4650,4920,5200,5310,5670,5860,6150,6460,6790,7270,7700,8230,8530,8650,8840,9050,9390,9620,10200,10400,10700,10600,11000,11200,11400,11500,11800,12300,12900,13200,13100,12900,13100,14000,14600,13300,13300,14200,13300,11400,10800,10700,10300,9170,9700,11900,11200,11400,12200,12900,14400,12800,12000,10500,9610,9630,9930,10800,13100,15000,16500,18700,18800,20300,22500,21500,11300,14100,15900,17100,17900,18500,19600,20800,21500,22800,23600,25200,26400,28900,28900,30700,33100,35100,36600,38000,36900,36600,36600,38100,40500,48600,51000,52200,52400,53100,55700,58200,60700,59200,58400,59100,57900,57100,56900,59400,58800,59200,58800,57900,56200,52500,47900,46400,45000,42600,44000,43600,43200,42100,41100,38100,41400,41400,41400,41300,41300,41100,38900,39900,36000,38700,36800,35200,35300,32800,33600,34900,36500,35800,33400,31000,35300
705,"SVN","Slovenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0.893,1.52,2.24,4.45,3.94,5.06,6.33,7.67,13.4,15.6,17.3,30.6,58.5,58.5,65.1,50.7,76.8,89.6,121,133,124,135,144,156,186,190,204,210,208,225,230,633,420,397,368,339,316,454,602,641,956,1040,1070,1180,1150,1330,1490,1610,1530,1400,1290,1200,1240,1300,1290,1420,1310,1370,1560,802,306,46.9,23.4,797,1570,2180,2440,2790,2850,2690,2640,2730,3220,3640,4160,4550,4520,5220,5780,6030,6280,7050,8110,8770,9110,10000,11200,12000,14200,14700,13900,17400,17300,17400,18100,17900,20100,22000,21500,20900,19600,20400,20800,21000,22000,21500,22500,22300,22500,17200,14900,15200,15400,15600,16200,16900,16100,16100,15200,16100,16300,16400,16800,17000,17200,17200,18100,16000,16100,16000,15500,14900,13400,13500,13500,14000,14100,13500,12200,12000
90,"SLB","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,3.78,3.79,11.4,11.4,11.5,11.5,11.5,11.6,15.5,15.5,15.6,19.5,27.4,27.5,35.4,39.5,39.6,43.2,50.6,58,69.2,69.3,62.1,65.7,84.2,66.1,114,107,140,125,147,148,155,159,166,163,167,152,163,167,178,189,197,204,212,223,223,231,242,253,264,283,291,298,309,317,328,339,353,357,383,339,302,298,295,311,340,337,341
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3,49.4,49.5,49.7,49.8,69.2,73.3,77.4,89.2,93.4,89.8,93.9,114,110,146,143,151,247,168,176,235,206,254,284,350,523,501,822,581,514,841,303,748,963,743,885,951,1020,1040,983,758,734,706,666,654,614,593,564,538,517,507,530,615,623,625,626,627,642,635,632,647,648,644,667,667,667,674,674,707,694,625,668
