"code","iso","country","GIB.raw.1999","GIB.raw.2000","GIB.raw.2001","GIB.raw.2002","GIB.raw.2003","GIB.raw.2004","GIB.raw.2005","GIB.raw.2006","GIB.raw.2007","GIB.raw.2008","GIB.raw.2009","GIB.raw.2010","GIB.raw.2011","GIB.raw.2012","GIB.raw.2013","GIB.raw.2014","GIB.raw.2015","GIB.raw.2016","GIB.raw.2017","GIB.raw.2018","GIB.raw.2019","GIB.raw.2020","GIB.raw.2021","GIB.raw.2022"
192,"CUB","Cuba",0.00769914497726765,-0.00287495224449941,-0.0125969495468561,-0.0237446109999352,-0.0292178745390173,-0.0336313959849461,-0.0397013493579571,-0.0478151465939494,-0.0543895887885338,-0.0557602440560997,-0.0553056307277798,-0.0470153186583909,-0.0435347367405083,-0.0371949358420028,-0.0308417929328323,-0.0252105804914716,-0.0225810239375551,-0.023255029296117,-0.0314650573421653,-0.0392886689874297,-0.0438508695011715,-0.0356244322713865,-0.0316289564905169,-0.0268888410419685
531,"CUW","Curacao",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0128461367624324,-0.00668633901311333,-0.00820329362945882,-0.00103869742477714,0.00113214071814527,0.0130354745468169,0.025210852117439,0.0263083360242118,0.0208223022764056,0.00675174791851862,-0.035702012897015,-0.0901337996864662,-0.126134256047232,-9999
196,"CYP","Cyprus",-0.00818133352101447,-0.0143038369828653,-0.0171536423179856,-0.0194501803876568,-0.0164861297873122,-0.0138718573958974,-0.0170844080087327,-0.0172735162208942,-0.0170646375406557,-0.0164580950710019,-0.0146900289491007,-0.0140707183179722,-0.0166334239788438,-0.019366189973584,-0.0197614540382941,-0.0157977538345336,-0.0136412537154985,-0.0120977092825975,-0.012028961839149,-0.0150397048057477,-0.0184159392203378,-0.0205434548268326,-0.0249152929637915,-0.0307001240378817
203,"CZE","Czech Republic",-0.042578273781553,-0.0424278542009444,-0.0386771695290232,-0.0344553767705269,-0.0286599506099989,-0.0261958888186665,-0.0291868275442398,-0.0325593708216063,-0.0353252887443688,-0.0393946311871005,-0.0445940678653418,-0.0434051540969608,-0.0411811651580809,-0.0382285969716516,-0.0336383831244423,-0.0293223816455614,-0.0281022643867501,-0.0270978073055664,-0.0274116284022968,-0.0306702569489848,-0.0353059554570379,-0.0375227688654004,-0.0368245807781984,-0.0340180080919721
180,"COD","Dem. Rep. Congo",0.0349763511608794,0.026345368944614,0.0202285921961429,0.0218448596036018,0.0288220254141389,0.0346842921362314,0.0363625966338068,0.0279865781875248,0.0139925917838373,3.30204409928481e-05,-0.0164546188569844,-0.0288131038991809,-0.0400185302283886,-0.0401089208754122,-0.0362740195556646,-0.0324084155685389,-0.0310165135964485,-0.0277198297588322,-0.0259711048513053,-0.0270088822304414,-0.0271496389277789,-0.0256113406238743,-0.0275779813108337,-0.0287504637056336
208,"DNK","Denmark",-0.0189464319577889,-0.0337799729248952,-0.036545619955033,-0.0420770596249149,-0.0388075884000848,-0.0385446678862291,-0.042315148231032,-0.0300840658483723,-0.02574344594966,-0.0244908348932937,-0.0231093091700378,-0.0254228995756317,-0.0297868857687432,-0.0357700347106861,-0.0324355795637179,-0.0362964358371445,-0.0443008864406936,-0.0433463422872309,-0.0459310816944452,-0.047675292583334,-0.0491637333751412,-0.0473952161498385,-0.046834100946398,-0.0482900460930641
262,"DJI","Djibouti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.042128111341736
212,"DMA","Dominica",-0.00615646379649193,-0.00035224060246386,0.00683897875841111,0.00825966414635726,0.0104259125536321,0.02023716884865,0.0308402573980069,0.028799977536957,0.031202354105865,0.0213726565800947,0.0152438415914598,0.0102221788017525,0.00333982607330596,-0.00281285530999997,-0.00910400595205874,-0.00983174708827284,-0.00343653390675169,-0.00473726844207456,-0.00120309305347366,-0.002934954388771,0.00102696248137835,0.0086026328328006,0.0056750343735712,0.00294405859333846
214,"DOM","Dominican Republic",-0.00382066180728091,-0.00899731738076093,-0.0098018354132644,-0.0117390362836838,-0.0131731420474487,-0.0210921599663454,-0.024939471631979,-0.0265068251018733,-0.0276721457259009,-0.0284497432743992,-0.0314202769347105,-0.0347546432268524,-0.0352119227719302,-0.0316557573254912,-0.0251227398218248,-0.0245599886532439,-0.0254945729110159,-0.0270597359471818,-0.0292837330510378,-0.0294445864461128,-0.0264783858271616,-0.0254589566592147,-0.0274341998588503,-0.0295518950719914
218,"ECU","Ecuador",0.00386800678348509,-0.00422425812629557,-0.011237872402123,-0.0099074925278605,-0.00282797762654374,-0.0110974004658559,-0.00888292784682998,-0.00522344748163406,-0.00606335035356498,-0.0124045063216056,-0.0117430993408238,-0.0132959128282943,-0.0130176503884539,-0.0162824508963836,-0.0165155998369365,-0.0146388436686288,-0.015484492298704,-0.0181785662299786,-0.017423827209244,-0.0239050507097297,-0.0223540078846719,-0.018907857859727,-0.0121790408288105,-0.00805138409239836
