"code","iso","country","NDA.raw.1999","NDA.raw.2000","NDA.raw.2001","NDA.raw.2002","NDA.raw.2003","NDA.raw.2004","NDA.raw.2005","NDA.raw.2006","NDA.raw.2007","NDA.raw.2008","NDA.raw.2009","NDA.raw.2010","NDA.raw.2011","NDA.raw.2012","NDA.raw.2013","NDA.raw.2014","NDA.raw.2015","NDA.raw.2016","NDA.raw.2017","NDA.raw.2018","NDA.raw.2019","NDA.raw.2020","NDA.raw.2021","NDA.raw.2022"
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
64,"BTN","Bhutan",0.00862977538655652,0.00958814904846794,0.00595664669109808,-4.45050633468006e-05,-0.00433151614384496,-0.0154877426713342,-0.00244715820988817,0.00235090912255287,0.00424393971436299,0.0103897681017093,0.0133790647989886,0.0143124379246269,0.0101450456085519,0.00486995922030431,-7.55494756701521e-05,-0.00498703767675143,0.00555825571668334,0.00606658430771256,0.00731747249944625,0.0083013682135904,0.00556968320745432,0.00193196606355683,-0.00118104876369382,-9999
68,"BOL","Bolivia",0.0400344257646292,0.0289256527719113,0.0271504712501272,0.0368102446952236,0.0456324967602646,0.0615552157856414,0.0667469264492859,0.0497789859944395,0.0313731064052205,0.0133784009314548,-0.00217086001259804,-0.0122179755550891,-0.025266060447945,-0.0154640332675983,-0.00618560608960991,0.00789078893085082,0.0211752128008578,0.0220725595576361,0.0202601595996403,0.0162933897420716,0.0146013112710472,0.0224462502613969,0.0251811881898236,0.0260610320799244
70,"BIH","Bosnia and Herzegovina",-9999,-9999,-9999,-9999,0.0841806491301034,0.0834706566144285,0.0842811678093454,0.0814949267985245,0.0683219848654866,0.0541823886474908,0.038382276574896,0.020686920112553,0.00951192669518708,-0.000806225156309849,-0.00538060866136994,-0.0206487287536187,-0.0169647234795376,-0.0225790928922922,-0.0384499997979722,-0.0499676395965628,-0.0590493425353858,-0.0530342958860335,-0.0404458890634065,-0.0491854727383612
72,"BWA","Botswana",0.015354700166039,0.011829215172285,0.0185759533594712,0.02246976327545,-0.0331997629013141,-0.100134925373875,-0.139531005540177,-0.111631013842519,-0.108753117517501,-0.0173011802639722,-0.0223898501088499,0.03853859022052,0.124595497700878,0.153572795237883,0.100158716144616,0.0251456378713257,-0.0486709383501179,-0.13582005668799,-0.178801973594619,-0.167044570385796,-0.298145797199579,-0.197092894500026,-0.0633687278995166,-0.0541791530537686
76,"BRA","Brazil",0.0127977502856531,0.0130403674721848,0.0140599234455228,0.0173027212331243,0.0231489142036323,0.0309606640073563,0.0369292511419208,0.0363869669583161,0.0330507726504827,0.0293533914192037,0.0234975632633043,0.0199922309305547,0.0171346437465723,0.0143186381162275,0.0147970109256088,0.0175985909504428,0.0182245403446224,0.0200349685255559,0.0216483315006042,0.0196752798577828,0.0180571762028461,0.0192240188407631,0.0228622083910506,0.022677018924671
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",0.0464859390615375,0.049474093163631,0.049941924213398,0.0471028134352804,0.0445544433265428,0.0409332594656522,0.0320443099263386,0.0282499027549012,0.0274690549980487,0.025974946396947,0.0241264246155912,0.0220058835725505,0.0174312629901157,0.0138231145717487,0.0126480202165091,0.0092083721433176,0.000105990917123266,-0.00138744417143773,-0.00187077030111153,-0.0010027245040361,-0.00282207413635586,-0.00177929965874883,-0.00115198957999115,-0.000701947367077283
100,"BGR","Bulgaria",-0.0247444974397229,-0.0204494361479831,-0.0154113620513705,-0.0168319183484464,-0.0238210794824125,-0.0126621906100972,-0.00483648593586438,-0.00317769767034862,0.0017108151493479,-0.0013965476644884,-0.0108391855640578,-0.00669132670439356,-0.00923204141848205,-0.00954921177613829,-0.00670198727642664,0.0108803399290085,0.0253906125999137,0.033798977167947,0.0384690303601571,0.0426442737051718,0.0370844690611565,0.0343792567434407,0.0240842299663042,0.0165334163341269
854,"BFA","Burkina Faso",0.233588586869878,0.257926341636749,0.261167540581675,0.247953284288523,0.22482650632939,0.182062242812326,0.158262630792505,0.139157316446692,0.12500182948033,0.112656063054364,0.0973146725345257,0.0855535643593146,0.0668521452049506,0.0492186021748873,0.0411022254250186,0.0393836446444509,0.0353746756377591,0.0363655521561481,0.0347077530718465,0.0336553808306252,0.0298689439933038,0.0278403442412389,0.0245172284123691,0.0227189290442111
