"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019","GHI.raw.2020","GHI.raw.2021","GHI.raw.2022"
508,"MOZ","Mozambique",3.08692521168415e-06,2.95908195113356e-06,3.17766675123731e-06,2.91385411960615e-06,2.74789476319652e-06,2.74133806677898e-06,2.46361650453336e-06,2.07782925931328e-06,2.14949778616755e-06,1.87152413259942e-06,1.79800451696487e-06,1.78972276871911e-06,1.76566862885525e-06,1.71503127043992e-06,1.59636861989421e-06,1.61890011793924e-06,1.43698015171179e-06,1.42278156585199e-06,1.32636491233531e-06,1.14163884447522e-06,1.16840945600462e-06,1.24687112545834e-06,1.27017512280448e-06,1.26057824760178e-06,1.32768383876072e-06,1.16186391853068e-06,1.12502332860491e-06,1.15451882233089e-06,1.23244105301542e-06,1.14269052444387e-06,1.11055696256455e-06,1.12398404908796e-06,1.16066844240432e-06
104,"MMR","Myanmar",1.31201101328682e-06,1.28601929055938e-06,1.30670290163913e-06,1.26769764785232e-06,1.24473151481077e-06,1.21046103571805e-06,1.14468382977992e-06,1.06591296090411e-06,1.03446809581422e-06,1.02275963257102e-06,9.41723547684621e-07,8.4404548269342e-07,7.68016759072594e-07,7.09031325505619e-07,6.44152178240655e-07,5.82369950978177e-07,5.45995601509541e-07,4.94775026062836e-07,4.31524277881922e-07,3.98773878225698e-07,3.83385781859509e-07,3.62219337967473e-07,3.28172635353434e-07,3.12893335089752e-07,3.07060163288244e-07,3.24278041982591e-07,3.11119684614316e-07,3.06824504519628e-07,2.92686106851411e-07,2.83509521395773e-07,2.76388119191286e-07,3.47275208671417e-07,3.3903696338332e-07
516,"NAM","Namibia",7.685655807397e-07,7.47588583715095e-07,6.90745143224869e-07,6.78816498620756e-07,6.75932388409718e-07,6.6008985162718e-07,6.31232645345873e-07,6.27923129262358e-07,6.34664283459396e-07,6.41537393435529e-07,6.63658497599742e-07,6.73262351119406e-07,6.31734207207868e-07,6.33943189300183e-07,5.68368110367098e-07,5.4722998956706e-07,5.36733829752947e-07,5.11505664387774e-07,4.96949402164867e-07,5.00218573656487e-07,4.58013552562984e-07,4.85974456056531e-07,4.97913518508241e-07,4.35493852452562e-07,4.49412657607114e-07,4.38791734253897e-07,4.790047721152e-07,4.76702942614229e-07,4.67799461965483e-07,4.58581777119741e-07,5.14164954615133e-07,5.17566649460059e-07,5.13161007191835e-07
520,"NRU","Nauru",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.44813182460718e-07,7.2103020991348e-07,5.63878225282653e-07,5.53866899410896e-07,4.28295460378206e-07,5.50227970260035e-07,6.56823230042128e-07,5.57627947186403e-07,4.58809958966696e-07,4.73836936937917e-07,4.41823800397937e-07,4.9914771819384e-07,3.82731960010291e-07,4.37881805032724e-07,4.18455100120754e-07,4.15352077799448e-07,4.0182867262864e-07,3.97100288285597e-07,3.87805697005524e-07
524,"NPL","Nepal",8.1170917848639e-07,7.74507066583306e-07,7.42204122951273e-07,7.39708143742689e-07,7.02332384016944e-07,7.23204522224527e-07,6.97942011499512e-07,6.79053330626685e-07,6.56455634252746e-07,6.54061073756409e-07,6.1923146204457e-07,5.98710604605123e-07,5.90065271639247e-07,5.81407668248775e-07,5.56106370266892e-07,5.49923321556368e-07,5.30465290312369e-07,5.17485162045803e-07,5.13247644956903e-07,5.14931206013661e-07,5.05226693130116e-07,5.03213617651212e-07,4.87635194133445e-07,4.89168117976132e-07,4.82804323472936e-07,4.52735436894698e-07,4.95226384690287e-07,4.81823368258684e-07,4.59012420274277e-07,4.43219805282134e-07,4.50026393250064e-07,4.37027887102191e-07,4.19523529762344e-07
528,"NLD","Netherlands",4.08797143518728e-07,4.11769683449223e-07,4.06677654765137e-07,4.02360223621434e-07,3.93021996711758e-07,3.80240525005545e-07,3.83904293271765e-07,3.55310439004454e-07,3.40006853809091e-07,3.05792100065626e-07,2.90972234963098e-07,2.85191984220434e-07,2.81242007459303e-07,2.8229383106582e-07,2.78787178528506e-07,2.65889339581511e-07,2.50723906376577e-07,2.40186431470116e-07,2.34830262999231e-07,2.36379179715859e-07,2.4710734247371e-07,2.27253686016203e-07,2.24223299709024e-07,2.24877290219043e-07,2.11685121602959e-07,2.16149068657298e-07,2.12293743777624e-07,2.02953316098712e-07,1.92950236205178e-07,1.83974512716102e-07,1.73702083394092e-07,1.68243061156021e-07,1.54831868073544e-07
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",7.1899895253931e-07,7.38007030679919e-07,7.44120595468153e-07,6.97522588693658e-07,6.74067152314723e-07,6.48960967627725e-07,6.44541881138913e-07,6.56418963483303e-07,6.33058527402108e-07,6.14203451478106e-07,6.11562111982518e-07,6.15437242025907e-07,5.85410200468548e-07,5.75087226440039e-07,5.51061356176275e-07,5.46261018822364e-07,5.31707918393863e-07,5.03042630964473e-07,5.06315382822301e-07,4.90891891481947e-07,4.8776451547627e-07,4.75346937785653e-07,4.76352836636632e-07,4.59761505972469e-07,4.47261028605073e-07,4.30062244869768e-07,4.03575837821617e-07,3.97685503398588e-07,3.84900680573073e-07,3.81592615045826e-07,3.7210690508743e-07,3.51000713021902e-07,3.40089121795045e-07
558,"NIC","Nicaragua",5.86957245632997e-07,5.15375891827753e-07,5.73438180830034e-07,6.05652961546289e-07,5.97593058366415e-07,5.51181807905085e-07,5.03961524164227e-07,5.23022191938985e-07,5.19603494075005e-07,5.29276216715163e-07,5.33340142355732e-07,5.24443625210476e-07,5.26619022019682e-07,5.35408070880798e-07,5.01834857660792e-07,4.80571035006906e-07,4.87604050743518e-07,4.93275800127361e-07,4.98639050998894e-07,5.4429341347039e-07,5.55772907410459e-07,5.63556958654636e-07,5.35708241852924e-07,5.19651483933615e-07,5.21472699109543e-07,5.25352169401458e-07,5.14520645010214e-07,4.81634955801458e-07,5.1210632962393e-07,5.47789977649742e-07,5.44421785103174e-07,5.16910291856363e-07,5.31193032245268e-07
562,"NER","Niger",6.63576209480793e-07,7.59516206945246e-07,8.36725820823782e-07,9.54164477037403e-07,1.0251616338345e-06,1.09540841014245e-06,1.21206001724935e-06,1.31553650842098e-06,1.31067359903576e-06,1.4083607164404e-06,1.45780645278631e-06,1.38531629728173e-06,1.35524754599378e-06,1.37418172573785e-06,1.41191658601266e-06,1.33356447480643e-06,1.28274061535824e-06,1.29001854822285e-06,1.24822742065483e-06,1.29587881334428e-06,1.20132940453283e-06,1.22414249536651e-06,1.21602963202626e-06,1.23727198576465e-06,1.22507294160784e-06,1.20279607290415e-06,1.18715622580092e-06,1.16951044435683e-06,1.16157772718727e-06,1.14425303762809e-06,1.15285277704143e-06,1.1902299336766e-06,1.07496546498881e-06
566,"NGA","Nigeria",4.9964138303625e-07,5.22512580892116e-07,5.34102040828307e-07,5.52914286454058e-07,5.79621882109455e-07,6.10857656488321e-07,6.56074826745535e-07,6.25091801032453e-07,5.80536535561591e-07,5.72269528090391e-07,5.73120945584506e-07,5.95310915549734e-07,4.97145310330085e-07,5.17413139098953e-07,4.93704446164837e-07,5.02087240289129e-07,4.72039059801197e-07,4.52462915920067e-07,4.34798451185924e-07,3.8752075394483e-07,3.96288846853692e-07,3.80189074101575e-07,3.76752111915765e-07,3.67474721687412e-07,3.66615496842601e-07,3.71402863799186e-07,3.60205730360562e-07,3.71315184059421e-07,3.84786757607257e-07,3.89017579273846e-07,3.91379280286174e-07,3.84466854831762e-07,3.88494012156931e-07
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",5.4966206207172e-07,5.60694423455427e-07,5.55089416806561e-07,6.24646567223246e-07,6.24937822075227e-07,6.40498018327703e-07,6.17581415947376e-07,6.44864214415993e-07,7.04656422557254e-07,6.09840339024377e-07,5.96459206170441e-07,5.86667017905949e-07,5.92084815238769e-07,5.53110260644692e-07,5.31839560212875e-07,5.18610322044254e-07,4.64674573071427e-07,4.61559213100444e-07,4.44827236839758e-07,4.20886049748079e-07,4.17972809469192e-07,4.47885745516698e-07,4.27229983618654e-07,3.83563225994482e-07,3.55530081136767e-07,3.30063900737223e-07,3.16516876386961e-07,3.43101785389605e-07,3.17309211054851e-07,3.28757076809184e-07,3.04915793154731e-07,2.96310935057016e-07,3.05303422361274e-07
578,"NOR","Norway",2.85071262472954e-07,2.63984613355904e-07,2.45792411198825e-07,2.48810425036557e-07,2.45550562379456e-07,2.37550028581532e-07,2.38620671226824e-07,2.26433397792485e-07,2.20933375154439e-07,2.20558239313818e-07,2.10418670864027e-07,2.11046567516665e-07,2.04042116675656e-07,2.04556497930524e-07,1.98685731772596e-07,1.8991822073381e-07,1.85750535730635e-07,1.86214308206517e-07,1.80789252278883e-07,1.76242262575005e-07,1.8294266056743e-07,1.77770467629722e-07,1.71122501715857e-07,1.69893070540493e-07,1.67404572070688e-07,1.65842302423289e-07,1.61260810398161e-07,1.54906295222869e-07,1.5388465985164e-07,1.46996891310242e-07,1.43968707373e-07,1.37785603471022e-07,1.29179878695388e-07
512,"OMN","Oman",5.47084304453713e-07,5.89991063547797e-07,5.23088737053317e-07,5.00676184014265e-07,5.10926883860377e-07,4.95071362125601e-07,4.6228231122067e-07,4.63878962759758e-07,4.1073056713381e-07,4.39917291860712e-07,4.3075327227127e-07,4.48942239206052e-07,5.15056341083538e-07,6.34829042926245e-07,6.12831652659827e-07,6.25158512433688e-07,6.69851759195245e-07,6.76104416957271e-07,6.25822657301287e-07,5.85451897973461e-07,6.26839686374676e-07,6.78934563348101e-07,6.87192818011337e-07,6.98390994395979e-07,6.90823166662261e-07,6.81782550999164e-07,6.64257601330295e-07,6.74971926671024e-07,6.89912337384668e-07,7.07149980715246e-07,7.18651806755507e-07,7.27253555874516e-07,7.32674337880879e-07
586,"PAK","Pakistan",5.77162723005175e-07,5.47093907638021e-07,5.31954054902085e-07,5.4647828201472e-07,5.50631994349695e-07,5.36496245580044e-07,5.44995612291085e-07,5.4661140655141e-07,5.49021063874368e-07,5.44215417116575e-07,5.39816333308724e-07,5.2836456654413e-07,5.41079950527604e-07,5.32583569194321e-07,5.23802791555374e-07,5.09483296191022e-07,5.07280250922825e-07,5.05931953339257e-07,5.05379455532547e-07,5.04070096998166e-07,4.92552237735785e-07,4.89076245947292e-07,4.74355853741886e-07,4.6313495502828e-07,4.53457312272551e-07,4.54656093342883e-07,4.72566454495689e-07,4.89531746022188e-07,4.77626707106756e-07,4.71401142409655e-07,5.00244280231132e-07,5.00438201247505e-07,4.51663892236616e-07
585,"PLW","Palau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.04170072462218e-06,1.11737715147535e-06,1.03215426862513e-06,1.23816421233464e-06,1.30315147847201e-06,1.47294250291002e-06,1.51126509371352e-06,1.53393467362286e-06,1.38990671597575e-06,1.54219078974704e-06,1.54862147120402e-06,1.49906743392289e-06,1.55229746008728e-06,1.41832760268291e-06,1.34597443980054e-06,1.26073615341899e-06,1.25929416220057e-06,1.35744460093236e-06,1.38898510935954e-06,1.47889554546141e-06,1.63689546147713e-06,1.9406749826568e-06,-9999
591,"PAN","Panama",2.48968390423311e-07,2.47404010799978e-07,2.69039182300437e-07,2.43481823864955e-07,2.39642171749086e-07,2.44426813699487e-07,2.50191349733797e-07,2.30945003051216e-07,2.41281313718386e-07,2.20395092885884e-07,2.09807377166576e-07,2.4497652289068e-07,2.23618588585208e-07,2.24862199104004e-07,2.03954972120549e-07,1.8849467293028e-07,1.89790245209065e-07,1.81358545398274e-07,1.67360716534133e-07,1.87816907883176e-07,1.90810767034694e-07,1.87510667484285e-07,1.72091287492455e-07,1.57825409983714e-07,1.53093898031786e-07,1.54931407938476e-07,1.47339618906779e-07,1.37732103892381e-07,1.31112434740234e-07,1.3473976368786e-07,1.47015744119939e-07,1.38865729004259e-07,1.2883112708994e-07
598,"PNG","Papua New Guinea",4.59938397283834e-07,4.30761178812354e-07,3.96418433082588e-07,3.45881428920237e-07,3.28546504609015e-07,3.33914937291972e-07,3.2147810000546e-07,3.54598874728351e-07,8.58935993583424e-07,4.02464144088175e-07,5.49245510958788e-07,5.69840621710659e-07,5.70992434024998e-07,5.68020690659951e-07,5.722955964586e-07,5.02686595933461e-07,4.6052766442374e-07,4.98474877716271e-07,4.17287480002515e-07,3.9058881911664e-07,3.23591221920398e-07,3.22500342441208e-07,3.12922116493265e-07,3.1564246993277e-07,3.23850585816136e-07,3.41105923757107e-07,3.28077347435245e-07,3.14038646077828e-07,3.20393749899069e-07,3.23926054410332e-07,3.6579176617489e-07,3.89429845177311e-07,3.49609918227065e-07
600,"PRY","Paraguay",7.20728782843545e-07,6.54248039031292e-07,6.73995542526844e-07,6.96989867279017e-07,7.03680067188451e-07,6.96230975378568e-07,6.47769003861504e-07,6.17853406026425e-07,6.1115885249045e-07,6.1568223720228e-07,5.75843207151616e-07,6.48255799322874e-07,6.63641258440336e-07,7.19193353404256e-07,6.78936549099771e-07,7.08377949656542e-07,6.94611299063901e-07,7.23198708230423e-07,6.70021842658822e-07,7.22068147644015e-07,7.05422191987836e-07,7.04911777163166e-07,7.28463032808645e-07,6.2382744648312e-07,5.69938267707106e-07,5.09319137354457e-07,4.80022983527438e-07,4.57490029096469e-07,4.15316874285615e-07,4.26406135218207e-07,4.32602429834436e-07,4.29598385567156e-07,4.14816150345654e-07
604,"PER","Peru",4.6401910102829e-07,4.49798727079418e-07,4.46864150850673e-07,4.45957544807514e-07,4.03216077991453e-07,3.95196110117737e-07,3.85500795483522e-07,3.84056469913742e-07,3.90863191292353e-07,3.98742602469697e-07,3.85333571728552e-07,3.65137393801856e-07,3.52225583883792e-07,3.42757398667337e-07,3.45924817614599e-07,3.44485127851452e-07,3.05033248015538e-07,3.07879088283632e-07,2.84944292550325e-07,3.0309904045676e-07,2.99002554443379e-07,2.85514413140444e-07,2.74271699359086e-07,2.54802242293718e-07,2.6767157654245e-07,2.58426099031248e-07,2.60282620863589e-07,2.5737869281349e-07,2.51156799660095e-07,2.52900192553709e-07,2.62871624594049e-07,2.49893058741113e-07,2.56889891598597e-07
608,"PHL","Philippines",4.2323590510855e-07,4.3441867740967e-07,4.45841492898426e-07,4.44811288208362e-07,4.57585999374051e-07,4.63053216281893e-07,4.52733423879879e-07,4.59513544121824e-07,4.34665458507194e-07,4.47736168976933e-07,4.44111699313244e-07,4.28807250330433e-07,4.17070946782951e-07,4.01188882221536e-07,3.88672115484144e-07,3.7187458207569e-07,3.42112223732571e-07,3.33456921742269e-07,3.35776148156972e-07,3.34498376989179e-07,3.23889087868638e-07,3.15252771978762e-07,3.04839358261095e-07,2.99171946412278e-07,2.90538027588517e-07,2.87659114153267e-07,2.84421153691199e-07,2.864362384271e-07,2.75408469394677e-07,2.67344705276797e-07,2.75895829409956e-07,2.72751345867989e-07,2.67122516981113e-07
616,"POL","Poland",1.10417248247244e-06,1.15926599075141e-06,1.10094500823804e-06,1.05995566177035e-06,9.93034079937466e-07,9.321807967868e-07,9.04266855176962e-07,8.30378756817056e-07,7.40049605716215e-07,6.86371234261123e-07,6.34502977493455e-07,6.25915316964937e-07,5.96255353110035e-07,5.96602266878965e-07,5.76290160104601e-07,5.56592492804807e-07,5.43795811437598e-07,5.06868207058699e-07,4.78800481276383e-07,4.44523112522205e-07,4.50964105024095e-07,4.28420416460554e-07,4.13331095327303e-07,4.05753123243815e-07,3.78224950699852e-07,3.64422522800273e-07,3.64161869405325e-07,3.59231144693345e-07,3.38810644732125e-07,3.06638941841091e-07,3.00190734224707e-07,3.02729249821799e-07,2.79166474611076e-07
620,"PRT","Portugal",2.5201252612657e-07,2.49241296524615e-07,2.61979517934118e-07,2.61271346993186e-07,2.62588843683705e-07,2.70062149729266e-07,2.52266826392242e-07,2.529694705512e-07,2.58312565285286e-07,2.75385701670993e-07,2.62913128913666e-07,2.56555933652127e-07,2.6846143444236e-07,2.55057325261191e-07,2.60359187809946e-07,2.64296629754188e-07,2.45485477492141e-07,2.32942293598325e-07,2.24831290816843e-07,2.22751813902988e-07,2.06386245330397e-07,2.05480159855496e-07,2.0807680194479e-07,2.03896412975911e-07,2.02042799680558e-07,2.11331341142163e-07,2.01685790006446e-07,2.09591315567087e-07,1.93480560439684e-07,1.78344607831995e-07,1.76027653934397e-07,1.61929046343113e-07,1.57246106747255e-07
634,"QAT","Qatar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.44217124334303e-06,1.447225111383e-06,1.34555172553941e-06,1.49915731916968e-06,1.30547864162059e-06,1.21137327484629e-06,1.10424352293739e-06,9.78151530112708e-07,9.03930987353552e-07,8.61287696870743e-07,7.97263462587677e-07,8.00150521818106e-07,8.32673539822764e-07,7.98578925483213e-07,8.52782073233653e-07,8.19372442152445e-07,7.83371111431195e-07,8.04946069493351e-07,8.07992163437405e-07,8.27782567208017e-07,7.14261712180834e-07,7.32303936864165e-07,7.75504774827927e-07
178,"COG","Republic of Congo",1.08771098941749e-06,1.05839007289233e-06,1.05232043531821e-06,1.0588729051187e-06,1.1166881148947e-06,1.19222364497839e-06,1.31204582692401e-06,1.45036225289991e-06,1.50800926379428e-06,1.57689115951313e-06,1.54933050735328e-06,1.4409503032902e-06,9.74924288451868e-07,1.1319247628487e-06,1.1714714951768e-06,1.30804110679539e-06,1.31596661423614e-06,1.21828876988968e-06,1.12977927066399e-06,1.09760896087582e-06,1.09464350245917e-06,1.03789710419333e-06,9.30180407869144e-07,9.20573708994918e-07,8.52854131940062e-07,8.8425449264847e-07,9.93737145875264e-07,1.11096712722068e-06,1.32049192888808e-06,1.35469375234314e-06,1.4811075626068e-06,1.37764506512615e-06,1.38681209853005e-06
642,"ROU","Romania",8.27551488779169e-07,7.75110686935162e-07,7.87110024171562e-07,7.35137988983906e-07,6.96704315287251e-07,6.81200212918331e-07,6.64472127620136e-07,6.73800053257727e-07,6.25728530246706e-07,5.60144022380619e-07,5.18903014421892e-07,5.05937512010568e-07,4.85248952174738e-07,4.92768762630812e-07,4.40559019731574e-07,4.19846675332092e-07,3.90017894101067e-07,3.72861471065387e-07,3.34962495363198e-07,3.04066235229812e-07,3.04978207504632e-07,3.06320556522154e-07,2.95783475621941e-07,2.68140086570597e-07,2.56220438274983e-07,2.45809370722542e-07,2.3550788586565e-07,2.23505546464662e-07,2.12566040183619e-07,1.98661702079786e-07,1.99504157735238e-07,1.94393105442672e-07,1.75851585025216e-07
643,"RUS","Russia",1.00549721497705e-06,1.00553614633843e-06,9.89418344575599e-07,1.02433407460929e-06,1.04258125566913e-06,1.06049462822947e-06,1.07510458575738e-06,9.96301052331727e-07,1.03883635648027e-06,9.87835845877672e-07,8.97356918681635e-07,8.7045200880541e-07,8.2161707891778e-07,7.79218332529936e-07,7.28325701922061e-07,6.91791967554169e-07,6.57806081610866e-07,6.06254650742697e-07,5.84722361648254e-07,5.94825651004438e-07,5.95365688198848e-07,5.87941110473227e-07,5.71003443493461e-07,5.45175899243202e-07,5.4032413124564e-07,5.50371797610905e-07,5.47830378441086e-07,5.52928292032222e-07,5.52529712217946e-07,5.40060407048369e-07,5.33498660186934e-07,5.28927547484971e-07,5.10510606812023e-07
646,"RWA","Rwanda",5.83626655566704e-07,5.86627889420117e-07,5.41430540223245e-07,5.68059953579594e-07,1.09271244254993e-06,7.16883266577664e-07,6.76686427364016e-07,6.51159569733568e-07,6.1224889229352e-07,6.44119409724601e-07,5.69519534476967e-07,5.51971281303044e-07,5.07633644117857e-07,5.3220254613446e-07,5.20757953820678e-07,4.9195610132405e-07,4.50429149600395e-07,4.55014150689637e-07,4.30690110465258e-07,4.28301456652806e-07,4.1776501210667e-07,3.74065745569233e-07,3.53781652473531e-07,3.52400505006851e-07,3.43991357900316e-07,3.44128033958548e-07,3.22982345233958e-07,3.24535737776806e-07,3.5337510505534e-07,3.29849678888191e-07,3.38434943083796e-07,3.16318607045416e-07,2.9874361323678e-07
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",2.66825041219877e-07,2.73440082520167e-07,2.70091296641868e-07,2.59825346695529e-07,2.59178333764497e-07,2.55330622382841e-07,2.48412033727399e-07,2.4915718145925e-07,2.60250673445001e-07,2.66594576937491e-07,2.58458365534981e-07,2.50219403894679e-07,2.66149670716493e-07,2.7835830701927e-07,2.84793673989852e-07,2.44989939674555e-07,2.39929734845951e-07,2.54094907798532e-07,2.30015152654383e-07,2.44633862176598e-07,2.42583650600132e-07,2.48664192934587e-07,2.33144407497975e-07,2.23129741875459e-07,2.12328653430832e-07,2.14374209273493e-07,2.09316529325252e-07,2.09142859072654e-07,2.10382351174277e-07,2.06530762581108e-07,2.2361954277135e-07,2.25034946319682e-07,2.06650458690442e-07
662,"LCA","Saint Lucia",1.51855290268181e-07,1.56990612617308e-07,1.35671257670019e-07,1.82655315852093e-07,1.95102297155513e-07,2.16832633900444e-07,2.16568692647034e-07,2.07669833010782e-07,1.91337015026407e-07,2.08428185335611e-07,2.17333657503839e-07,2.35685708634441e-07,2.16087513773872e-07,2.58701274350509e-07,2.52348794257086e-07,2.46445546107325e-07,2.52722408674824e-07,2.20082083765903e-07,2.17400802333588e-07,2.44476286224657e-07,2.69552951554767e-07,2.4691959735097e-07,2.48994736212031e-07,2.44055254258344e-07,2.68526707506027e-07,2.73964534098257e-07,2.69066654730014e-07,2.69641431251173e-07,2.79403654160735e-07,2.88515478234338e-07,3.5977301528166e-07,3.21872797670284e-07,2.84763621591588e-07
670,"VCT","Saint Vincent and the Grenadines",2.09354100740209e-07,2.02353923851534e-07,1.85848157066299e-07,1.92779307216217e-07,2.09424534769195e-07,2.02992318692953e-07,2.04393675576968e-07,1.98717941737012e-07,2.40974946757336e-07,2.66889247699631e-07,2.64529040435045e-07,2.89968534512875e-07,2.79181976970249e-07,2.68203343486647e-07,2.74074116480423e-07,2.68431659716574e-07,2.50009899903349e-07,2.75390578198115e-07,2.24217640302388e-07,3.19515180481399e-07,2.62641188057465e-07,2.48776686058835e-07,2.89318433466091e-07,2.47136484219189e-07,2.94554044317101e-07,2.41472298357121e-07,2.60179489651136e-07,2.58468309016958e-07,2.5514182365571e-07,2.58650575830343e-07,2.52965149439287e-07,2.50031717885914e-07,2.41099674380926e-07
882,"WSM","Samoa",2.87380826400568e-07,3.00033155539673e-07,3.0368357597428e-07,2.94384800857643e-07,3.03676051075172e-07,3.20459932152917e-07,3.08261448079877e-07,3.15828932864488e-07,3.31110537907968e-07,3.51608530773201e-07,3.82587514708406e-07,3.86047985701025e-07,3.90022351220718e-07,3.81382629777658e-07,3.6756475558914e-07,3.5963313231075e-07,3.66848217885294e-07,3.7608039470495e-07,3.61514540475088e-07,3.80193346638625e-07,3.72856124876758e-07,3.79922935622175e-07,3.97677249447149e-07,4.01479384928259e-07,4.09922584262982e-07,4.29881467839576e-07,3.89134496346592e-07,3.85344529500944e-07,4.00885019690778e-07,3.59776739142193e-07,3.96800927174077e-07,4.37391531143291e-07,4.75610012489614e-07
674,"SMR","San Marino",-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.46281013829007e-07,1.40710542814926e-07,1.30926009426613e-07,1.31070686840727e-07,1.24077255300827e-07,1.2405791352969e-07,1.23690866594836e-07,1.18730750463621e-07,1.17205388897935e-07,1.11706278485631e-07,1.039800069651e-07,1.0209506836318e-07,1.03917916149582e-07,1.12238887402262e-07,1.20614324334744e-07,1.23389392628759e-07,1.1393494963047e-07,1.07728469274411e-07,1.09003903602436e-07,1.05647112620795e-07,1.05075133660178e-07,1.02621133856192e-07,9.85538774123347e-08,9.51589156789797e-08,9.12256153541632e-08,-9999
678,"STP","Sao Tome and Principe",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.64788042371397e-07,2.74140197108489e-07,2.67650694125974e-07,2.67129917531749e-07,2.5394188061114e-07,2.51603501088633e-07,2.52303792690746e-07,2.44395479655154e-07,2.5843797590201e-07,2.57640431631184e-07,2.57522733290139e-07,2.72620180319744e-07,2.70860331026699e-07,2.63225238160496e-07,2.6161917330622e-07,2.71734054238202e-07,2.77241261997006e-07,2.82268170362866e-07,2.80153020145305e-07,2.59683723876377e-07,2.71004346482691e-07,2.578951754015e-07
682,"SAU","Saudi Arabia",3.35019777051709e-07,4.23337086741519e-07,4.24936616439542e-07,4.6312399925827e-07,3.81687434413099e-07,3.00338193932183e-07,3.20088245308907e-07,2.81370581518224e-07,2.74984155512921e-07,2.97613907222747e-07,3.60283747869347e-07,3.75961956576799e-07,4.23363129246033e-07,3.89653494873961e-07,4.24390422287719e-07,4.11146489652852e-07,4.31233578044082e-07,3.94837098497845e-07,4.09094016051831e-07,4.44183167041896e-07,4.65151831796476e-07,4.0120962894832e-07,4.12691035639866e-07,4.06744480996316e-07,4.44041598749311e-07,4.70180019028104e-07,4.30179555948045e-07,4.41833224543714e-07,4.251177031715e-07,4.06589256488373e-07,4.21044205726912e-07,4.18496400714366e-07,4.08890909287585e-07
686,"SEN","Senegal",7.37291712707115e-07,7.45083111424698e-07,7.47852875369465e-07,7.57890348446789e-07,7.83068381709865e-07,7.30065539573073e-07,7.66187211480813e-07,7.16929176283763e-07,6.76684003414229e-07,6.84017964857583e-07,7.01646810049867e-07,6.63974144395038e-07,6.47312900546117e-07,6.07486501951407e-07,6.32166751677256e-07,6.29780919768946e-07,5.98975072058895e-07,5.84591505482573e-07,5.80573314728131e-07,5.74956483774912e-07,6.46209884570977e-07,6.62663910109475e-07,6.12742950085622e-07,6.17180577137335e-07,6.00900714609808e-07,5.85617445334433e-07,5.82249146126219e-07,5.36798320668147e-07,5.25421678227987e-07,5.30888619516858e-07,5.38719521657988e-07,5.25916498142632e-07,5.07266698579889e-07
