"code","iso","country","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019","CDA.raw.2020","CDA.raw.2021","CDA.raw.2022"
36,"AUS","Australia",0.0245216797223602,0.026563943228761,0.027498905918518,0.0273634451396489,0.0260895283991214,0.0250351531275155,0.0236428434043634,0.0217406497031702,0.0198654965436649,0.0186991337352995,0.0175991323063631,0.0154641596028315,0.0127646003063744,0.00993381241136038,0.0057254060081644,0.00224451751305099,8.18588288986621e-05,-0.000295868245404625,0.000647733654133509,0.00197638710113779,0.00360671519173761,0.00252423330790186,-5.32176706325079e-05,-0.00144914290996919
40,"AUT","Austria",0.00924468310613435,0.00902775973813341,0.0150804670067721,0.015850022641186,0.0188959013901913,0.0196060926229775,0.0214930787868477,0.0226404635383439,0.0200757866210639,0.0154768121863826,0.00369247251531646,-0.00420673749209403,-0.0153355882367572,-0.03048784265643,-0.030968323329467,-0.0344034613725281,-0.0283508683534159,-0.0207018401403163,-0.0103141967002333,-0.00555846869046759,-0.00556617484743905,-0.00545719717176508,-0.00235513548377244,-0.00483577283057456
31,"AZE","Azerbaijan",-0.0246402770137522,-0.040254442449481,-0.0603431246399402,-0.0661711484900059,-0.036143118007862,-0.00207624217223591,0.0128560724035254,0.0238583209670706,0.023520665548268,0.030112758700944,0.0234420740482901,0.0155334694917009,0.00901583772789438,0.00420292583150506,0.00294940853526593,0.00547813252669593,0.0126359705550438,0.0209579604565175,0.0192297939510258,0.0248349413435247,0.0239877849814307,0.0169594666565287,0.0157556659573492,0.0163197010332186
44,"BHS","Bahamas",-0.00129105049168339,0.00544737376474846,0.0136557239736861,0.0228691379603805,0.0197863846647024,0.0168754311965735,0.0166763345987071,0.01490955135524,0.00555776237103522,0.00817444866759365,0.0126506001321236,0.016904544164569,0.0217474088561906,0.0283011917052571,0.0272132429125482,0.0167018541519668,0.00588107381584857,-0.00425704462280037,-0.0234458974733765,-0.0105131561178273,-0.00195135507773527,0.000655846014291361,0.00317733760097316,0.00800047707884244
48,"BHR","Bahrain",0.0365907432898942,0.0347636912340832,0.0150914592022562,-0.00419673916149375,-0.0038236714779006,0.00091031158570698,0.00935682737163801,0.0163890273131884,0.0416443968818854,0.0686651948383239,0.0841724499719885,0.0957362139038707,0.0842482936277311,0.0684755793124581,0.0571737475081848,0.0427203148827964,0.0324387964901149,0.015877442093873,0.0154129298401675,0.00684758101685046,-0.00428049717153709,-0.0183673750984076,-0.0331039248873154,-0.0473452263235166
50,"BGD","Bangladesh",0.0868985817339678,0.0875859189705219,0.0907366733206352,0.0883897303415013,0.0812251196206086,0.073508748117713,0.0731896638434839,0.0745964746123531,0.0747828272005311,0.0716031897630653,0.0707043800899876,0.0702606861882553,0.0737157017822749,0.0755085841047469,0.0727818275515209,0.0704036554594925,0.0685455580637269,0.0677013123171726,0.0653203463017742,0.063851908981206,0.0657537702080102,0.0626839342180687,0.0588262040240819,0.056889622743131
52,"BRB","Barbados",0.0498089861467368,0.0430580752716867,0.046152158685145,0.0415471376719674,0.0563643755112135,0.0485016298650911,0.043218140791845,0.0338973878298092,0.0234452349306928,0.0311208790380397,0.0378150586440102,0.0346685153660395,0.0324600019220251,0.0257902415956166,0.0183228406390257,0.00292694774133873,-0.00611359958519324,-0.0110631552128059,-0.0231046866733456,-0.0343825793854896,-0.0376246061225018,-0.030860125787124,-0.0194695962157678,-0.0100586873114751
112,"BLR","Belarus",-0.0299077358644945,-0.0477813211935854,-0.064807840760203,-0.0615958046288795,-0.0418944059985717,-0.023020571982884,-0.0127653068077075,-0.000264754761276574,0.00660998785140543,0.014502217524619,0.0175105453434667,0.0178809733778575,0.0145678555465982,0.0105307669457331,0.00767157592631373,0.00633132971768879,0.000779607693732087,-0.00144811022146936,-0.00378612732539243,-0.00154482961604047,-0.00187780767825,-0.00217330366612498,-0.00262359015043228,-0.00185423746324045
56,"BEL","Belgium",0.00629966885805677,0.00495908566906311,0.00415010513245262,0.00293538368394408,0.00111351864423792,0.00120644120484359,0.000164470068486411,-0.000183042751321839,-0.00671864420217092,-0.00780771588900317,-0.0228277564419856,-0.0269035631113927,-0.0396878563590563,-0.0498090435208172,-0.0522211301306887,-0.0548547017697808,-0.0495651130126098,-0.0424778746072615,-0.0357073462093688,-0.0228614909102915,-0.0194505815033725,-0.0151790449992474,-0.0127531886681465,-0.0154677289007334
84,"BLZ","Belize",-0.0124557037365474,-0.0272898730718937,-0.0019663970387362,0.00157213111873999,0.00746395277592726,0.00648419463039529,0.00958535467624855,0.000181712542642876,0.00580508172270178,0.000847087754254128,-0.00113121846083857,0.00275823428207977,0.0136892148908443,0.00788077136383425,0.00638904562130738,-0.00386807923209666,0.00846140808552298,0.0170185638645743,0.0277250938634253,0.0286659704718604,0.0414436274019139,0.04232641759172,0.0513459340224807,0.0433094793558921
204,"BEN","Benin",0.0818433185699534,0.0723530909218646,0.0704354901332138,0.0755356009023835,0.0891512979042968,0.105091750182172,0.10935105067962,0.122578928826402,0.134319827214106,0.124894171955878,0.122933139800509,0.113579028392762,0.0975071864003598,0.0817115857431914,0.0684553048390015,0.0570098258782339,0.0425946661453855,0.0446762649237631,0.055768267624587,0.0616653824703304,0.0666500536395369,0.071716853184812,0.073062627347295,0.0652707378806463
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
64,"BTN","Bhutan",0.130094370265559,0.13753072514477,0.137367361650488,0.131251447229803,0.10648719821935,0.103086163906194,0.0948680627143146,0.0775595212522786,0.0730502819028782,0.0575381778134689,0.0612906151695849,0.0629424324541943,0.0656959747414239,0.0678641861633491,0.0772003313929235,0.0863449037036441,0.0886270581059154,0.0868605719755606,0.0964534426300545,0.10640628981397,0.0969778335561784,0.0711589762071523,0.0542599147647267,-9999
68,"BOL","Bolivia",0.0563896115185964,0.0357714096064101,0.00905671753302051,0.00150109730898063,-0.000325212723733238,0.00408967836574825,0.0120237864777082,0.0283145087116183,0.0412077043970642,0.0603981165873366,0.0687407465104217,0.0735103066406313,0.0675536561908963,0.0754774361315034,0.0803295363761971,0.0808349953117042,0.0728090075470542,0.0704991357105644,0.0606226970845078,0.0524926324641577,0.0417651444723384,0.0209489234222404,0.0144932052539759,0.0135950594039074
70,"BIH","Bosnia and Herzegovina",-9999,-9999,-9999,-9999,0.219008773777569,0.17291302882958,0.0908356087348268,0.0510079237318004,0.0295552499477265,0.0337034197778976,0.0459620556054339,0.0618948159666322,0.0790224141380789,0.0704707518763985,0.0649108692826621,0.0641112772804031,0.0472416630589978,0.0432430505524368,0.0336952837259039,0.0238155861639926,0.0230163318082097,0.0257525467706534,0.0325197474932639,0.020242829718049
72,"BWA","Botswana",0.0228966297758615,0.0322148210722075,0.0361841141158403,0.0404873639201531,0.0471887120941588,0.0483576091234248,0.0497228817757545,0.0411857024563962,0.0300045080494395,0.0295003774974176,0.0131253831186191,0.0157052451673025,0.0107449841644063,0.020386008571861,0.0305858712781995,0.0479389277363245,0.0577703565920571,0.0716231260212963,0.0858538040562256,0.0983184582805585,0.0880141150508678,0.070368946018333,0.0462082101541463,0.0358784607227496
